game_id,player_a,player_b,first_mover,result,num_moves,avg_move_time_a,avg_move_time_b,error
game_01087,gemini_t1,claude_t3,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_01088,claude_t3,gemini_t2,claude_t3,player_a_win,1,12.511,0.000,crash:gemini_t2:no_next_move
game_01089,gemini_t2,claude_t3,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_01090,claude_t3,gemini_t3,claude_t3,player_a_win,37,7.033,1.291,
game_01091,gemini_t3,claude_t3,gemini_t3,player_b_win,32,1.296,6.250,
game_01092,claude_t3,gemini_t4,claude_t3,player_a_win,33,7.236,0.996,
game_01093,gemini_t4,claude_t3,gemini_t4,player_b_win,30,0.996,7.974,
game_01094,claude_t3,gemini_t5,claude_t3,player_a_win,39,7.196,1.418,
game_01095,gemini_t5,claude_t3,gemini_t5,player_b_win,34,1.414,6.883,
game_01096,claude_t3,gemini_t6,claude_t3,player_a_win,9,9.750,1.102,
game_01097,gemini_t6,claude_t3,gemini_t6,player_b_win,16,1.102,10.297,
game_01098,claude_t3,gemini_t7,claude_t3,player_a_win,29,8.341,1.173,
game_01099,gemini_t7,claude_t3,gemini_t7,player_b_win,30,1.042,5.586,
game_01100,claude_t3,gemini_t8,claude_t3,player_a_win,1,12.411,0.000,crash:gemini_t8:no_next_move
game_01101,gemini_t8,claude_t3,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_01102,claude_t3,pascal_pons_perfect,claude_t3,player_b_win,40,7.107,0.101,
game_01103,pascal_pons_perfect,claude_t3,pascal_pons_perfect,player_a_win,35,0.101,6.377,
game_01104,claude_t3,eval_d1,claude_t3,player_b_win,32,7.657,0.949,
game_01105,eval_d1,claude_t3,eval_d1,player_a_win,35,0.844,6.871,
game_01106,claude_t3,eval_d2,claude_t3,player_a_win,39,6.847,0.793,
game_01107,eval_d2,claude_t3,eval_d2,player_b_win,36,0.882,7.174,
game_01108,claude_t3,eval_d3,claude_t3,player_a_win,35,6.606,0.895,
game_01109,eval_d3,claude_t3,eval_d3,player_b_win,32,0.932,6.087,
game_01110,claude_t3,eval_d4,claude_t3,player_a_win,31,7.970,8.125,
game_01111,eval_d4,claude_t3,eval_d4,player_b_win,34,7.895,6.530,
game_01112,claude_t3,eval_nd1,claude_t3,player_a_win,39,5.956,1.060,
game_01113,eval_nd1,claude_t3,eval_nd1,player_b_win,38,1.268,5.200,
game_01114,claude_t3,eval_nd2,claude_t3,player_a_win,41,6.936,0.321,
game_01115,eval_nd2,claude_t3,eval_nd2,player_a_win,33,0.364,6.575,
game_01116,claude_t3,eval_nd3,claude_t3,player_a_win,39,6.351,1.059,
game_01117,eval_nd3,claude_t3,eval_nd3,player_a_win,13,0.986,9.759,
game_01118,claude_t3,eval_nd4,claude_t3,player_a_win,39,6.341,1.178,
game_01119,eval_nd4,claude_t3,eval_nd4,player_b_win,36,1.201,6.512,
game_01120,claude_t3,noneval_d1,claude_t3,player_a_win,37,7.044,0.369,
game_01121,noneval_d1,claude_t3,noneval_d1,player_b_win,36,0.411,7.257,
game_01122,claude_t3,noneval_d2,claude_t3,player_a_win,35,6.762,1.276,
game_01123,noneval_d2,claude_t3,noneval_d2,player_b_win,38,1.349,6.501,
game_01124,claude_t3,noneval_d3,claude_t3,player_a_win,35,8.119,0.609,
game_01125,noneval_d3,claude_t3,noneval_d3,player_b_win,32,0.567,6.838,
game_01126,claude_t3,noneval_d4,claude_t3,player_a_win,41,6.573,1.037,
game_01127,noneval_d4,claude_t3,noneval_d4,player_a_win,27,1.245,9.194,
game_01128,claude_t3,noneval_nd1,claude_t3,player_a_win,31,8.683,0.701,
game_01129,noneval_nd1,claude_t3,noneval_nd1,player_b_win,26,0.824,9.147,
game_01130,claude_t3,noneval_nd2,claude_t3,player_a_win,33,5.818,3.743,
game_01131,noneval_nd2,claude_t3,noneval_nd2,player_b_win,40,4.467,5.821,
game_01132,claude_t3,noneval_nd3,claude_t3,player_b_win,34,8.131,0.853,
game_01133,noneval_nd3,claude_t3,noneval_nd3,player_b_win,38,0.861,6.190,
game_01134,claude_t3,noneval_nd4,claude_t3,player_a_win,41,6.697,0.819,
game_01135,noneval_nd4,claude_t3,noneval_nd4,player_a_win,25,0.940,9.792,
game_01136,claude_t4,claude_t5,claude_t4,player_b_win,34,3.404,4.523,
game_01137,claude_t5,claude_t4,claude_t5,player_a_win,35,4.377,3.593,
game_01138,claude_t4,claude_t6,claude_t4,player_a_win,35,3.571,2.368,
game_01139,claude_t6,claude_t4,claude_t6,player_b_win,38,2.345,3.241,
game_01140,claude_t4,claude_t7,claude_t4,player_b_win,42,3.509,3.599,
game_01141,claude_t7,claude_t4,claude_t7,draw,42,1.255,3.023,
game_01142,claude_t4,claude_t8,claude_t4,player_b_win,40,3.619,2.133,
game_01143,claude_t8,claude_t4,claude_t8,draw,42,2.055,3.118,
game_01144,claude_t4,codex_t1,claude_t4,player_b_win,42,3.214,4.080,
game_01145,codex_t1,claude_t4,codex_t1,player_a_win,39,4.459,3.051,
game_01146,claude_t4,codex_t2,claude_t4,player_b_win,40,3.404,1.417,
game_01147,codex_t2,claude_t4,codex_t2,player_a_win,41,1.340,3.334,
game_01148,claude_t4,codex_t3,claude_t4,player_a_win,37,3.551,1.502,
game_01149,codex_t3,claude_t4,codex_t3,player_b_win,32,1.515,3.824,
game_01150,claude_t4,codex_t4,claude_t4,player_a_win,13,3.104,2.737,
game_01151,codex_t4,claude_t4,codex_t4,player_b_win,38,2.740,3.784,
game_01152,claude_t4,codex_t5,claude_t4,player_a_win,21,3.568,1.002,
game_01153,codex_t5,claude_t4,codex_t5,player_b_win,36,1.007,3.593,
game_01154,claude_t4,codex_t6,claude_t4,player_a_win,33,3.787,0.983,
game_01155,codex_t6,claude_t4,codex_t6,player_b_win,38,0.975,3.816,
game_01156,claude_t4,codex_t7,claude_t4,player_a_win,35,3.560,0.984,
game_01157,codex_t7,claude_t4,codex_t7,player_b_win,34,0.978,3.222,
game_01158,claude_t4,codex_t8,claude_t4,player_a_win,25,3.820,1.127,
game_01159,codex_t8,claude_t4,codex_t8,player_b_win,20,1.092,4.054,
game_01160,claude_t4,gemini_t1,claude_t4,player_a_win,1,5.006,0.000,crash:gemini_t1:no_next_move
game_01161,gemini_t1,claude_t4,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_01162,claude_t4,gemini_t2,claude_t4,player_a_win,1,5.005,0.000,crash:gemini_t2:no_next_move
game_01163,gemini_t2,claude_t4,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_01164,claude_t4,gemini_t3,claude_t4,player_a_win,21,4.496,1.293,
game_01165,gemini_t3,claude_t4,gemini_t3,player_b_win,26,1.295,3.728,
game_01166,claude_t4,gemini_t4,claude_t4,player_a_win,39,3.334,0.955,
game_01167,gemini_t4,claude_t4,gemini_t4,player_b_win,34,0.979,3.304,
game_01168,claude_t4,gemini_t5,claude_t4,player_a_win,33,3.657,1.409,
game_01169,gemini_t5,claude_t4,gemini_t5,player_b_win,36,1.414,3.181,
game_01170,claude_t4,gemini_t6,claude_t4,player_a_win,19,4.215,1.102,
game_01171,gemini_t6,claude_t4,gemini_t6,player_b_win,32,1.058,3.154,
game_01172,claude_t4,gemini_t7,claude_t4,player_a_win,29,3.985,1.188,
game_01173,gemini_t7,claude_t4,gemini_t7,player_b_win,36,1.168,3.499,
game_01174,claude_t4,gemini_t8,claude_t4,player_a_win,1,5.107,0.000,crash:gemini_t8:no_next_move
game_01175,gemini_t8,claude_t4,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_01176,claude_t4,pascal_pons_perfect,claude_t4,player_b_win,40,3.314,0.101,
game_01177,pascal_pons_perfect,claude_t4,pascal_pons_perfect,player_a_win,37,0.101,2.954,
game_01178,claude_t4,eval_d1,claude_t4,player_b_win,36,3.760,0.966,
game_01179,eval_d1,claude_t4,eval_d1,draw,42,0.976,3.071,
game_01180,claude_t4,eval_d2,claude_t4,player_b_win,36,3.343,0.759,
game_01181,eval_d2,claude_t4,eval_d2,player_b_win,38,0.901,3.525,
game_01182,claude_t4,eval_d3,claude_t4,player_a_win,35,3.315,0.917,
game_01183,eval_d3,claude_t4,eval_d3,draw,42,0.845,2.989,
game_01184,claude_t4,eval_d4,claude_t4,player_b_win,34,3.787,8.545,
game_01185,eval_d4,claude_t4,eval_d4,player_a_win,21,8.837,3.094,
game_01186,claude_t4,eval_nd1,claude_t4,player_b_win,34,3.569,1.247,
game_01187,eval_nd1,claude_t4,eval_nd1,player_b_win,42,1.206,3.099,
game_01188,claude_t4,eval_nd2,claude_t4,player_a_win,37,3.146,0.339,
game_01189,eval_nd2,claude_t4,eval_nd2,draw,42,0.371,2.861,
game_01190,claude_t4,eval_nd3,claude_t4,player_b_win,40,3.385,0.999,
game_01191,eval_nd3,claude_t4,eval_nd3,draw,42,0.987,3.008,
game_01192,claude_t4,eval_nd4,claude_t4,player_a_win,41,2.980,1.155,
game_01193,eval_nd4,claude_t4,eval_nd4,player_b_win,38,1.211,3.015,
game_01194,claude_t4,noneval_d1,claude_t4,player_a_win,39,3.229,0.304,
game_01195,noneval_d1,claude_t4,noneval_d1,player_a_win,31,0.402,3.678,
game_01196,claude_t4,noneval_d2,claude_t4,draw,42,3.299,1.278,
game_01197,noneval_d2,claude_t4,noneval_d2,player_b_win,40,1.131,3.324,
game_01198,claude_t4,noneval_d3,claude_t4,player_a_win,7,2.929,0.627,
game_01199,noneval_d3,claude_t4,noneval_d3,player_b_win,38,0.661,3.468,
game_01200,claude_t4,noneval_d4,claude_t4,player_b_win,36,3.332,1.134,
game_01201,noneval_d4,claude_t4,noneval_d4,draw,42,1.039,3.037,
game_01202,claude_t4,noneval_nd1,claude_t4,player_a_win,7,2.954,0.844,
game_01203,noneval_nd1,claude_t4,noneval_nd1,player_b_win,20,0.827,3.785,
game_01204,claude_t4,noneval_nd2,claude_t4,player_a_win,35,3.515,4.625,
game_01205,noneval_nd2,claude_t4,noneval_nd2,player_a_win,33,4.458,3.385,
game_01206,claude_t4,noneval_nd3,claude_t4,player_b_win,40,3.239,0.729,
game_01207,noneval_nd3,claude_t4,noneval_nd3,player_a_win,37,0.687,2.921,
game_01208,claude_t4,noneval_nd4,claude_t4,player_b_win,36,3.488,0.860,
game_01209,noneval_nd4,claude_t4,noneval_nd4,draw,42,0.826,2.861,
game_01210,claude_t5,claude_t6,claude_t5,player_a_win,33,5.000,2.609,
game_01211,claude_t6,claude_t5,claude_t6,player_b_win,26,2.488,4.683,
game_01212,claude_t5,claude_t7,claude_t5,player_a_win,37,4.189,2.503,
game_01213,claude_t7,claude_t5,claude_t7,draw,42,2.956,3.757,
game_01214,claude_t5,claude_t8,claude_t5,player_a_win,39,4.210,2.066,
game_01215,claude_t8,claude_t5,claude_t8,player_b_win,40,2.128,4.595,
game_01216,claude_t5,codex_t1,claude_t5,player_b_win,36,4.739,4.549,
game_01217,codex_t1,claude_t5,codex_t1,player_b_win,40,4.529,4.090,
game_01218,claude_t5,codex_t2,claude_t5,player_a_win,37,4.126,1.425,
game_01219,codex_t2,claude_t5,codex_t2,player_b_win,34,1.467,4.488,
game_01220,claude_t5,codex_t3,claude_t5,player_a_win,31,5.256,1.542,
game_01221,codex_t3,claude_t5,codex_t3,player_b_win,36,1.502,4.255,
game_01222,claude_t5,codex_t4,claude_t5,player_a_win,35,4.189,2.686,
game_01223,codex_t4,claude_t5,codex_t4,player_b_win,30,2.824,5.586,
game_01224,claude_t5,codex_t5,claude_t5,player_a_win,39,3.965,0.901,
game_01225,codex_t5,claude_t5,codex_t5,player_b_win,36,0.918,4.211,
game_01226,claude_t5,codex_t6,claude_t5,player_a_win,39,4.505,0.923,
game_01227,codex_t6,claude_t5,codex_t6,player_b_win,38,0.981,5.059,
game_01228,claude_t5,codex_t7,claude_t5,player_a_win,13,5.077,0.985,
game_01229,codex_t7,claude_t5,codex_t7,player_b_win,40,0.967,4.530,
game_01230,claude_t5,codex_t8,claude_t5,player_a_win,13,4.634,1.085,
game_01231,codex_t8,claude_t5,codex_t8,player_b_win,32,1.002,4.118,
game_01232,claude_t5,gemini_t1,claude_t5,player_a_win,1,6.807,0.000,crash:gemini_t1:no_next_move
game_01233,gemini_t1,claude_t5,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_01234,claude_t5,gemini_t2,claude_t5,player_a_win,1,6.808,0.000,crash:gemini_t2:no_next_move
game_01235,gemini_t2,claude_t5,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_01236,claude_t5,gemini_t3,claude_t5,player_a_win,37,4.595,1.297,
game_01237,gemini_t3,claude_t5,gemini_t3,player_b_win,34,1.303,4.187,
game_01238,claude_t5,gemini_t4,claude_t5,player_a_win,35,5.206,0.985,
game_01239,gemini_t4,claude_t5,gemini_t4,player_b_win,40,0.962,4.506,
game_01240,claude_t5,gemini_t5,claude_t5,player_a_win,17,4.783,1.515,
game_01241,gemini_t5,claude_t5,gemini_t5,player_b_win,36,1.414,4.427,
game_01242,claude_t5,gemini_t6,claude_t5,player_a_win,11,5.307,1.102,
game_01243,gemini_t6,claude_t5,gemini_t6,player_b_win,18,1.103,5.473,
game_01244,claude_t5,gemini_t7,claude_t5,player_a_win,13,5.277,1.218,
game_01245,gemini_t7,claude_t5,gemini_t7,player_b_win,26,1.232,4.869,
game_01246,claude_t5,gemini_t8,claude_t5,player_a_win,1,6.808,0.000,crash:gemini_t8:no_next_move
game_01247,gemini_t8,claude_t5,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_01248,claude_t5,pascal_pons_perfect,claude_t5,player_a_win,41,4.239,0.101,
game_01249,pascal_pons_perfect,claude_t5,pascal_pons_perfect,player_a_win,35,0.106,4.888,
game_01250,claude_t5,eval_d1,claude_t5,player_b_win,38,4.463,0.767,
game_01251,eval_d1,claude_t5,eval_d1,player_b_win,38,0.862,4.137,
game_01252,claude_t5,eval_d2,claude_t5,player_a_win,39,4.326,0.805,
game_01253,eval_d2,claude_t5,eval_d2,player_b_win,34,0.787,4.241,
game_01254,claude_t5,eval_d3,claude_t5,player_a_win,37,3.826,0.761,
game_01255,eval_d3,claude_t5,eval_d3,player_b_win,38,0.745,3.973,
game_01256,claude_t5,eval_d4,claude_t5,player_a_win,31,4.762,9.179,
game_01257,eval_d4,claude_t5,eval_d4,player_b_win,42,7.557,4.663,
game_01258,claude_t5,eval_nd1,claude_t5,player_a_win,23,5.573,1.440,
game_01259,eval_nd1,claude_t5,eval_nd1,player_b_win,32,1.289,4.336,
game_01260,claude_t5,eval_nd2,claude_t5,player_a_win,41,4.644,0.320,
game_01261,eval_nd2,claude_t5,eval_nd2,player_b_win,38,0.344,3.936,
game_01262,claude_t5,eval_nd3,claude_t5,player_a_win,37,4.210,0.870,
game_01263,eval_nd3,claude_t5,eval_nd3,player_b_win,42,0.965,4.381,
game_01264,claude_t5,eval_nd4,claude_t5,player_a_win,39,4.201,1.117,
game_01265,eval_nd4,claude_t5,eval_nd4,player_b_win,36,1.258,4.711,
game_01266,claude_t5,noneval_d1,claude_t5,player_a_win,37,4.169,0.319,
game_01267,noneval_d1,claude_t5,noneval_d1,player_b_win,30,0.393,4.052,
game_01268,claude_t5,noneval_d2,claude_t5,player_b_win,34,4.930,1.475,
game_01269,noneval_d2,claude_t5,noneval_d2,player_b_win,36,1.284,4.477,
game_01270,claude_t5,noneval_d3,claude_t5,player_a_win,33,5.306,0.621,
game_01271,noneval_d3,claude_t5,noneval_d3,player_b_win,38,0.648,4.664,
game_01272,claude_t5,noneval_d4,claude_t5,player_a_win,39,4.035,1.037,
game_01273,noneval_d4,claude_t5,noneval_d4,player_b_win,40,1.034,4.456,
game_01274,claude_t5,noneval_nd1,claude_t5,player_a_win,35,5.412,0.713,
game_01275,noneval_nd1,claude_t5,noneval_nd1,player_b_win,36,0.665,4.906,
game_01276,claude_t5,noneval_nd2,claude_t5,player_a_win,35,4.561,4.401,
game_01277,noneval_nd2,claude_t5,noneval_nd2,player_a_win,29,3.686,4.441,
game_01278,claude_t5,noneval_nd3,claude_t5,player_a_win,41,4.372,0.829,
game_01279,noneval_nd3,claude_t5,noneval_nd3,player_a_win,33,0.859,5.075,
game_01280,claude_t5,noneval_nd4,claude_t5,player_a_win,39,4.440,0.868,
game_01281,noneval_nd4,claude_t5,noneval_nd4,player_a_win,29,0.909,5.020,
game_01282,claude_t6,claude_t7,claude_t6,player_b_win,38,2.261,3.515,
game_01283,claude_t7,claude_t6,claude_t7,draw,42,3.309,2.346,
game_01284,claude_t6,claude_t8,claude_t6,player_b_win,26,2.757,2.241,
game_01285,claude_t8,claude_t6,claude_t8,player_a_win,23,2.195,2.840,
game_01286,claude_t6,codex_t1,claude_t6,player_b_win,36,2.575,4.682,
game_01287,codex_t1,claude_t6,codex_t1,player_a_win,31,4.980,2.703,
game_01288,claude_t6,codex_t2,claude_t6,player_b_win,24,2.711,1.569,
game_01289,codex_t2,claude_t6,codex_t2,player_b_win,36,1.452,2.258,
game_01290,claude_t6,codex_t3,claude_t6,player_a_win,23,2.686,1.502,
game_01291,codex_t3,claude_t6,codex_t3,player_a_win,35,1.480,2.432,
game_01292,claude_t6,codex_t4,claude_t6,player_b_win,36,2.453,2.759,
game_01293,codex_t4,claude_t6,codex_t4,player_a_win,29,2.791,2.596,
game_01294,claude_t6,codex_t5,claude_t6,draw,42,2.384,0.992,
game_01295,codex_t5,claude_t6,codex_t5,player_a_win,41,0.949,2.388,
game_01296,claude_t6,codex_t6,claude_t6,player_b_win,24,2.920,1.018,
game_01297,codex_t6,claude_t6,codex_t6,player_a_win,39,0.977,2.519,
game_01298,claude_t6,codex_t7,claude_t6,player_b_win,36,2.514,0.985,
game_01299,codex_t7,claude_t6,codex_t7,player_a_win,39,0.982,2.371,
game_01300,claude_t6,codex_t8,claude_t6,player_a_win,35,2.364,1.072,
game_01301,codex_t8,claude_t6,codex_t8,player_a_win,35,1.085,2.497,
game_01302,claude_t6,gemini_t1,claude_t6,player_a_win,1,3.804,0.000,crash:gemini_t1:no_next_move
game_01303,gemini_t1,claude_t6,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_01304,claude_t6,gemini_t2,claude_t6,player_a_win,1,3.804,0.000,crash:gemini_t2:no_next_move
game_01305,gemini_t2,claude_t6,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_01306,claude_t6,gemini_t3,claude_t6,player_a_win,39,2.408,1.297,
game_01307,gemini_t3,claude_t6,gemini_t3,player_b_win,28,1.302,2.575,
game_01308,claude_t6,gemini_t4,claude_t6,player_b_win,36,2.586,0.986,
game_01309,gemini_t4,claude_t6,gemini_t4,player_a_win,33,0.990,2.616,
game_01310,claude_t6,gemini_t5,claude_t6,player_b_win,32,2.297,1.390,
game_01311,gemini_t5,claude_t6,gemini_t5,player_a_win,39,1.338,2.356,
game_01312,claude_t6,gemini_t6,claude_t6,player_a_win,23,2.786,1.102,
game_01313,gemini_t6,claude_t6,gemini_t6,player_b_win,16,1.102,3.141,
game_01314,claude_t6,gemini_t7,claude_t6,player_a_win,27,2.710,1.217,
game_01315,gemini_t7,claude_t6,gemini_t7,player_a_win,41,1.102,2.403,
game_01316,claude_t6,gemini_t8,claude_t6,player_a_win,1,3.804,0.000,crash:gemini_t8:no_next_move
game_01317,gemini_t8,claude_t6,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_01318,claude_t6,pascal_pons_perfect,claude_t6,player_b_win,18,2.781,0.101,
game_01319,pascal_pons_perfect,claude_t6,pascal_pons_perfect,player_a_win,17,0.101,2.891,
game_01320,claude_t6,eval_d1,claude_t6,player_b_win,18,2.703,0.600,
game_01321,eval_d1,claude_t6,eval_d1,player_a_win,29,0.824,2.646,
game_01322,claude_t6,eval_d2,claude_t6,player_b_win,18,2.926,0.541,
game_01323,eval_d2,claude_t6,eval_d2,player_b_win,38,0.814,2.245,
game_01324,claude_t6,eval_d3,claude_t6,player_b_win,38,2.218,0.682,
game_01325,eval_d3,claude_t6,eval_d3,player_a_win,41,0.671,2.268,
game_01326,claude_t6,eval_d4,claude_t6,player_b_win,20,2.703,7.041,
game_01327,eval_d4,claude_t6,eval_d4,player_a_win,19,9.890,2.948,
game_01328,claude_t6,eval_nd1,claude_t6,player_b_win,28,2.782,1.400,
game_01329,eval_nd1,claude_t6,eval_nd1,player_a_win,41,1.060,2.278,
game_01330,claude_t6,eval_nd2,claude_t6,player_b_win,42,2.293,0.225,
game_01331,eval_nd2,claude_t6,eval_nd2,player_a_win,35,0.286,2.344,
game_01332,claude_t6,eval_nd3,claude_t6,player_b_win,24,2.687,0.864,
game_01333,eval_nd3,claude_t6,eval_nd3,player_a_win,33,1.007,2.378,
game_01334,claude_t6,eval_nd4,claude_t6,player_b_win,40,2.348,1.190,
game_01335,eval_nd4,claude_t6,eval_nd4,player_a_win,25,1.364,2.670,
game_01336,claude_t6,noneval_d1,claude_t6,player_b_win,40,2.278,0.264,
game_01337,noneval_d1,claude_t6,noneval_d1,player_a_win,39,0.301,2.066,
game_01338,claude_t6,noneval_d2,claude_t6,player_b_win,20,2.833,1.108,
game_01339,noneval_d2,claude_t6,noneval_d2,player_a_win,25,1.273,2.728,
game_01340,claude_t6,noneval_d3,claude_t6,player_b_win,22,2.868,0.522,
game_01341,noneval_d3,claude_t6,noneval_d3,player_a_win,41,0.438,2.198,
game_01342,claude_t6,noneval_d4,claude_t6,player_b_win,22,2.540,1.314,
game_01343,noneval_d4,claude_t6,noneval_d4,player_a_win,27,1.317,2.657,
game_01344,claude_t6,noneval_nd1,claude_t6,player_a_win,17,2.815,0.810,
game_01345,noneval_nd1,claude_t6,noneval_nd1,player_b_win,36,0.783,2.414,
game_01346,claude_t6,noneval_nd2,claude_t6,player_b_win,34,2.497,4.259,
game_01347,noneval_nd2,claude_t6,noneval_nd2,player_a_win,21,5.009,2.983,
game_01348,claude_t6,noneval_nd3,claude_t6,player_b_win,22,2.876,0.844,
game_01349,noneval_nd3,claude_t6,noneval_nd3,player_a_win,23,0.769,2.748,
game_01350,claude_t6,noneval_nd4,claude_t6,player_b_win,28,2.732,0.787,
game_01351,noneval_nd4,claude_t6,noneval_nd4,player_a_win,23,0.584,2.712,
game_01352,claude_t7,claude_t8,claude_t7,player_a_win,39,3.174,2.076,
game_01353,claude_t8,claude_t7,claude_t8,draw,42,2.074,1.226,
game_01354,claude_t7,codex_t1,claude_t7,draw,42,3.104,4.671,
game_01355,codex_t1,claude_t7,codex_t1,player_a_win,33,5.140,3.047,
game_01356,claude_t7,codex_t2,claude_t7,player_a_win,39,2.083,1.434,
game_01357,codex_t2,claude_t7,codex_t2,player_a_win,41,1.336,2.794,
game_01358,claude_t7,codex_t3,claude_t7,player_a_win,17,3.582,1.602,
game_01359,codex_t3,claude_t7,codex_t3,player_b_win,30,1.529,3.204,
game_01360,claude_t7,codex_t4,claude_t7,player_b_win,34,3.121,2.698,
game_01361,codex_t4,claude_t7,codex_t4,player_b_win,42,2.732,3.256,
game_01362,claude_t7,codex_t5,claude_t7,player_a_win,37,3.278,0.996,
game_01363,codex_t5,claude_t7,codex_t5,player_b_win,28,1.037,3.540,
game_01364,claude_t7,codex_t6,claude_t7,player_a_win,39,3.144,0.954,
game_01365,codex_t6,claude_t7,codex_t6,player_b_win,36,0.963,3.676,
game_01366,claude_t7,codex_t7,claude_t7,player_a_win,31,3.579,0.988,
game_01367,codex_t7,claude_t7,codex_t7,player_b_win,42,0.983,3.166,
game_01368,claude_t7,codex_t8,claude_t7,player_a_win,15,3.980,1.087,
game_01369,codex_t8,claude_t7,codex_t8,player_b_win,24,1.077,3.471,
game_01370,claude_t7,gemini_t1,claude_t7,player_a_win,1,2.104,0.000,crash:gemini_t1:no_next_move
game_01371,gemini_t1,claude_t7,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_01372,claude_t7,gemini_t2,claude_t7,player_a_win,1,2.102,0.000,crash:gemini_t2:no_next_move
game_01373,gemini_t2,claude_t7,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_01374,claude_t7,gemini_t3,claude_t7,player_a_win,19,3.854,1.292,
game_01375,gemini_t3,claude_t7,gemini_t3,player_b_win,20,1.292,4.295,
game_01376,claude_t7,gemini_t4,claude_t7,player_b_win,34,3.404,0.979,
game_01377,gemini_t4,claude_t7,gemini_t4,player_b_win,18,0.991,3.415,
game_01378,claude_t7,gemini_t5,claude_t7,player_a_win,17,4.138,1.516,
game_01379,gemini_t5,claude_t7,gemini_t5,player_b_win,38,1.408,2.914,
game_01380,claude_t7,gemini_t6,claude_t7,player_a_win,13,3.447,1.102,
game_01381,gemini_t6,claude_t7,gemini_t6,player_b_win,22,1.102,4.915,
game_01382,claude_t7,gemini_t7,claude_t7,player_a_win,25,4.058,1.235,
game_01383,gemini_t7,claude_t7,gemini_t7,player_b_win,34,1.155,3.463,
game_01384,claude_t7,gemini_t8,claude_t7,player_a_win,1,2.102,0.000,crash:gemini_t8:no_next_move
game_01385,gemini_t8,claude_t7,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_01386,claude_t7,pascal_pons_perfect,claude_t7,draw,42,2.260,0.101,
game_01387,pascal_pons_perfect,claude_t7,pascal_pons_perfect,player_a_win,29,0.101,2.940,
game_01388,claude_t7,eval_d1,claude_t7,player_b_win,36,2.959,0.708,
game_01389,eval_d1,claude_t7,eval_d1,player_a_win,41,0.983,2.634,
game_01390,claude_t7,eval_d2,claude_t7,draw,42,2.460,0.755,
game_01391,eval_d2,claude_t7,eval_d2,player_b_win,38,0.798,2.809,
game_01392,claude_t7,eval_d3,claude_t7,player_a_win,39,2.664,0.897,
game_01393,eval_d3,claude_t7,eval_d3,player_a_win,37,0.959,2.081,
game_01394,claude_t7,eval_d4,claude_t7,player_b_win,42,3.342,6.025,
game_01395,eval_d4,claude_t7,eval_d4,player_b_win,38,7.249,3.399,
game_01396,claude_t7,eval_nd1,claude_t7,player_a_win,17,3.571,1.241,
game_01397,eval_nd1,claude_t7,eval_nd1,player_b_win,40,1.261,2.033,
game_01398,claude_t7,eval_nd2,claude_t7,player_a_win,41,2.956,0.324,
game_01399,eval_nd2,claude_t7,eval_nd2,player_a_win,39,0.342,2.340,
game_01400,claude_t7,eval_nd3,claude_t7,player_b_win,34,2.974,1.026,
game_01401,eval_nd3,claude_t7,eval_nd3,player_b_win,42,1.117,3.724,
game_01402,claude_t7,eval_nd4,claude_t7,player_a_win,23,2.587,1.310,
game_01403,eval_nd4,claude_t7,eval_nd4,player_b_win,36,1.271,2.703,
game_01404,claude_t7,noneval_d1,claude_t7,player_a_win,39,2.854,0.337,
game_01405,noneval_d1,claude_t7,noneval_d1,player_a_win,31,0.381,3.445,
game_01406,claude_t7,noneval_d2,claude_t7,player_a_win,21,4.023,1.779,
game_01407,noneval_d2,claude_t7,noneval_d2,player_b_win,40,1.287,2.789,
game_01408,claude_t7,noneval_d3,claude_t7,player_a_win,37,3.231,0.604,
game_01409,noneval_d3,claude_t7,noneval_d3,player_a_win,37,0.572,2.515,
game_01410,claude_t7,noneval_d4,claude_t7,draw,42,1.402,1.125,
game_01411,noneval_d4,claude_t7,noneval_d4,draw,42,1.060,2.561,
game_01412,claude_t7,noneval_nd1,claude_t7,player_a_win,35,3.171,0.652,
game_01413,noneval_nd1,claude_t7,noneval_nd1,player_b_win,38,0.626,3.541,
game_01414,claude_t7,noneval_nd2,claude_t7,player_a_win,39,2.834,4.112,
